RenewElecGen_2015
0.023129088627517946
0.0849828747630037
0.013352586158563051
0.3019128341860452
0.04125081092587857
0.2753366937154522
0.32579338000719427
0.020746236403303087
0.014190089816629281
0.16159344047772817
0.04732351671265278
0.08125677902712825
0.7513901371755272
0.11381173422159174
0.07676322275557235
0.7476878992665386
0.2684362380809814
1.0
0.3252742963719413
0.023636791749761743
0.13126411112048209
0.031104974311617628
0.10166126105784301
0.02185816101024307
0.01597382854145224
0.1198671498732633
0.1929908805144499
0.0404200725321594
0.15528339996308183
0.16579295143253714
0.057139494823101544
0.03172493999152781
0.12890477344268592
0.25742301384253197
0.4381209654189623
0.023708202997341
0.5813699816717841
0.0844775792668433
0.16446157389168814
0.09323073370910995
0.011259572009547636
0.0540369563820271
0.1919030679096273
0.6063513501930697
0.22859691055641618
0.1605381744060781
0.0459630241987915
0.10509172674230138
0.027725909570993412
0.4753202668847262
0.01634358515277845
0.5566569667663599
0.012782416211945868
0.12010439520246186
0.11076646693048564
0.12866828562140864
0.01716953934926202
0.010000000000000009
0.03413266789977076
0.016461773075936215
0.038855395659700975
0.02377699244067666
0.1651874573422839
0.021050059386071296
0.010003044000684747
0.02012277967805265
0.32807227963067986
0.012571971813414962
0.06841402151005782
0.11965706053315273
0.03172493999152781
0.1557165779780001
0.2796997677432572
0.04232730317266564
0.010060871825775197
0.08307373583922317
0.5246318227578737
0.2772726326716448
0.09372620169360257
0.35368010167795305
0.23144638125486505
0.2054977461682953
0.21590222905154433
0.22554727889019888
0.010000000000000009
0.5607800161947969
0.010015219572419687
0.016180970590937482
0.011894144710747234
0.02353677613410976
0.08653432271496009
0.06777514405764207
0.0813987712813119
0.45360996166105394
0.09023370293039779
0.11051868318389169
0.4637179414613881
0.3031618922288595
0.0404597043830105
0.16688149621601522
0.018329354935393227
0.4259409799446926
0.05424519113079229
0.09757848595480256
0.01445859597779442
0.4257078090242534
0.8096089180317186
0.1435804259868525
0.1407989093487082
0.010000000000000009
0.15055493232762462
0.07648411974066949
